index,customer_id,demand_whole_mtons,demand_mush_mtons,xlon,ylat,distance_km,distance_m
230,230,0,2714.89742,-118.173,33.9977,108.6139,108613.9
231,231,0,4834.432524,-118.195,34.0158,104.4675,104467.5
232,232,0,94857.7474,-81.7599,40.8441,3859.9417,3859941.7
233,233,0,173.2300507,-121.7570667,36.91008858,444.8974,444897.4
234,234,0,10973.57635,-121.771,36.8659,442.9398,442939.8
235,235,0,4018.250255,-119.173,34.1938,1.9813,1981.3
236,236,81.46149446,0,-81.7875,27.9517,4170.9657,4170965.7
237,237,0.03628736,0,-118.144516,34.14763784,102.5999,102599.9
238,238,0.043907706,0,-117.546,34.0938,164.0903,164090.3
239,239,0.403878317,0,-88.1192,42.9505,3378.0712,3378071.2
240,240,0.012700576,0,-87.7804,41.757,3330.1511,3330151.1
241,241,3.847911654,0,-77.38324869,44.16276335,4319.9351,4319935.1
242,242,0.012700576,0,-122.4786877,48.75190397,1978.848,1978848
243,243,76.16716864,0,-84.9539,40.8227,3607.3295,3607329.5
244,244,348.358656,0,-82.3549,34.8438,3826.2588,3826258.8
245,245,425.3604339,0,-86.25023989,39.73034651,3406.1411,3406141.1
246,246,266.7846707,0,-86.8574,40.39,3470.7963,3470796.3
247,247,585.2425421,0,-81.6023,27.9105,4178.4736,4178473.6
248,248,993.3356357,0,-76.3866,40.0866,4337.0524,4337052.4
249,249,0.152406912,0,-105.595,41.31,1781.1974,1781197.4
250,250,1.130351264,0,-89.2976,43.0653,3257.0361,3257036.1
251,251,83.60607744,0,-82.5542,27.4881,4225.4942,4225494.2
252,252,1043.245634,0,-86.3618,38.3853,3401.6426,3401642.6
253,253,87.089664,0,-95.79119203,44.44841762,2922.193,2922193
254,254,249.0332571,0,-87.7897,42.0192,3335.6162,3335616.2
255,255,83.60607744,0,-74.1517,40.9116,4565.4988,4565498.8
256,256,1681.725361,0,-117.377,34.0163,183.2433,183243.3
257,257,801.1320132,0,-80.07042767,26.77125888,4382.9594,4382959.4
258,258,16487.74388,0,-123,44.9805,1490.2576,1490257.6
259,259,905.0793331,0,-121.202,45.6304,1543.8726,1543872.6
260,260,1460.970844,0,-83.591,41.6941,3700.2987,3700298.7
261,261,0.130634496,0,-122.2731041,37.87153419,579.9134,579913.4
262,262,588.7261286,0,-82.5542,27.4881,4225.4942,4225494.2
263,263,0.002540115,0,-75.1196199,39.92594834,4459.5621,4459562.1
264,264,0.002540115,0,-88.966,42.2352,3253.5085,3253508.5
265,265,0.060962765,0,-84.4816,39.1921,3583.2914,3583291.4
266,266,3552.56611,0,-117.978,34.0397,123.9032,123903.2
267,267,1.30634496,0,-81.6593,41.4882,3865.5493,3865549.3
268,268,4.60849472,0,-117.584,33.8927,172.7375,172737.5
269,269,65.46239744,0,-87.8615,41.7941,3319.8074,3319807.4
270,270,0.00508023,0,-97.18979649,33.21955388,2330.015,2330015
271,271,0.005261667,0,-93.3549,44.8702,3140.1639,3140163.9
272,272,83.60607744,0,-86.45938121,40.0503679,3444.6651,3444665.1
273,273,495.4193513,0,-117.143,32.8945,277.1837,277183.7
274,274,24.96570368,0,-119.552,36.7001,351.236,351236
275,275,85.83557284,0,-97.3398,32.7859,2362.2956,2362295.6
276,276,147.471831,0,-79.76244572,43.73158547,4126.3626,4126362.6
277,277,161.1880902,0,-82.324,27.9196,4168.111,4168111
278,278,0.010160461,0,-89.4957,41.8342,3175.9302,3175930.2
279,279,96.40825805,0,-111.902,40.5333,1169.3073,1169307.3
280,280,0.076203456,0,-118.491,34.141,71.871,71871
281,281,0.152406912,0,-87.885,41.9369,3321.525,3321525
282,282,1.41520704,0,-122.055,37.6144,543.8234,543823.4
283,283,0.040641843,0,-89.052,37.8112,3194.1235,3194123.5
284,284,112.8536896,0,-81.7225,30.3246,3980.6234,3980623.4
285,285,83.60607744,0,-86.5122,40.0245,3433.1561,3433156.1
286,286,5.22537984,0,-118.3520394,34.02565608,96.3476,96347.6
287,287,83.60607744,0,-74.49248289,40.57233691,4558.8132,4558813.2
288,288,102.2577805,0,-79.64412023,43.58879116,4120.747,4120747
289,289,60.9627648,0,-86.3289,41.3594,3456.2204,3456220.4
290,290,80.62325645,0,-80.12476721,26.23785544,4443.5214,4443521.4
291,291,61.73967718,0,-94.144,45.5945,3140.2498,3140249.8
292,292,2586.594319,0,-86.3172,41.7149,3461.9776,3461977.6
293,293,1989.412328,0,-86.252,41.675,3452.3204,3452320.4
294,294,1537.078864,0,-74.4004,40.5728,4569.6195,4569619.5
295,295,0.007620346,0,-76,36.8229,4434.6464,4434646.4
296,296,366.7527188,0,-88.2061,43.0509,3352.6804,3352680.4
297,297,233.8658663,0,-111.926,40.7223,1194.3388,1194338.8
298,298,1324.674431,0,-118.243,33.7925,123.9208,123920.8
299,299,2906.506406,0,-81.7354,27.9917,4168.445,4168445
300,300,29.56694093,0,-79.3241,42.4741,4101.8457,4101845.7
301,301,1005.159872,0,-116.162,33.6694,309.9715,309971.5
302,302,114.1600346,0,-122.273,49.0133,2024.5458,2024545.8
303,303,136.3395947,0,-75.5724,40.6156,4412.4377,4412437.7
304,304,255.1527575,0,-118.931,35.3543,197.2989,197298.9
305,305,37.08858491,0,-71.1478,42.3912,4902.8406,4902840.6
306,306,84.5041896,0,-83.48215308,42.30862058,3720.7712,3720771.2
307,307,2.601077965,0,-87.63559536,41.50618726,3334.6411,3334641.1
308,308,5.00765568,0,-84.51201889,39.10312638,3584.7608,3584760.8
309,309,9.807384787,0,-117.958671,34.01971518,128.4397,128439.7
310,310,160.4808496,0,-74.4094,40.4305,4534.2869,4534286.9
311,311,460.7772602,0,-73.437,40.7274,4642.1121,4642112.1
312,312,4.02789696,0,-122.585,48.8603,1993.6673,1993667.3
313,313,2.601077965,0,-122.3571357,47.23923872,1790.5095,1790509.5
314,314,450.5990185,0,-88.10995556,43.21723243,3413.9929,3413992.9
315,315,206.0033427,0,-117.584803,34.096242,160.2245,160224.5
316,316,5.852425421,0,-75.53948761,40.59790063,4412.2323,4412232.3
317,317,67.18604704,0,-119.901877,46.25107863,1684.1627,1684162.7
318,318,882.4792024,0,-73.7302,40.7893,4612.69,4612690
319,319,2.184499072,0,-117.3274336,33.66807224,208.5727,208572.7
320,320,539.8552194,0,-75.0167,40.1056,4470.2259,4470225.9
321,321,255.199931,0,-81.6971,33.823,3880.6493,3880649.3
322,322,3917.04089,0,-122.891,44.9679,1494.2484,1494248.4
323,323,1.310699443,0,-84.20310549,40.03962433,3609.7187,3609718.7
324,324,672.8696219,0,-115.14,36.2054,525.6989,525698.9
325,325,996.3231741,0,-85.2372,41.0846,3561.3432,3561343.2
326,326,0.076203456,0,-76.6736,39.2536,4328.9399,4328939.9
327,327,1072.546316,0,-97.35705809,32.77863913,2360.4212,2360421.2
328,328,2928.667913,0,-117.937,34.1019,126.0636,126063.6
329,329,337.3654003,0,-117.143,32.8945,277.1837,277183.7
330,330,1.300538982,0,-117.808,34.1067,136.1808,136180.8
331,331,1914.506054,0,-118.18,34,108.358,108358
332,332,588.4605052,0,-87.9649,42.2332,3352.2985,3352298.5
333,333,269.7602342,0,-81.62689739,41.31972631,3871.0601,3871060.1
334,334,92.09895261,0,-73.6766,40.7116,4618.1335,4618133.5
335,335,2088.60682,0,-80.2971,25.8398,4493.1638,4493163.8
336,336,12.39866516,0,-83.4862,42.3897,3723.4598,3723459.8
337,337,706.8385825,0,-78.16333456,39.18552138,4210.972,4210972
338,338,161.932344,0,-119.1752917,46.82608629,1808.5213,1808521.3
339,339,182.3291062,0,-118.175,33.9465,115.1883,115188.3
340,340,1.950808474,0,-117.5362766,47.67298834,1945.3828,1945382.8
341,341,337.9078963,0,-81.53651403,39.96978526,3828.4414,3828441.4
342,342,79.68413957,0,-71.05369931,42.40838264,4909.6276,4909627.6
343,343,2.6988724,0,-122.9907177,45.4053423,1551.3394,1551339.4
344,344,181.1465011,0,-80.32560611,27.44685354,4310.5423,4310542.3
345,345,83.60607744,0,-86.1295,42.7949,3552.5876,3552587.6
346,346,21637.50711,0,-119.1797655,34.23303062,5.2493,5249.3
347,347,83.60607744,0,-71.20763167,46.81319372,4939.6963,4939696.3
348,348,676.113349,0,-93.9236,41.8784,2810.6438,2810643.8
349,349,3.632364736,0,-117.8132576,33.88849852,150.4236,150423.6
350,350,26633.11513,0,-82.0222,39.9437,3782.9445,3782944.5
351,351,135038.2736,0,-119.149,34.2057,2.6114,2611.4
352,352,2261.415937,0,-88.2868,41.8637,3279.6994,3279699.4
353,353,428.6807274,0,-93.1575,44.8544,3149.3748,3149374.8
354,354,79.03387008,0,-84.56042017,39.34556171,3581.544,3581544
355,355,3688.992976,0,-122.423,45.5431,1580.6229,1580622.9
356,356,74.35280064,0,-98.3869,40.9024,2365.9719,2365971.9
357,357,0.002721552,0,-94.5825,39.0385,2695.8845,2695884.5
358,358,12.9328151,0,-82.0858,30.2963,3948.8037,3948803.7
359,359,350.6447597,0,-116.565,43.5879,1358.1006,1358100.6
360,360,3.269128262,0,-117.163,33.5302,232.3621,232362.1
361,361,1289.476781,0,-118.2616053,33.74284213,133.1762,133176.2
362,362,26.41719808,0,-122.3044979,49.05042125,2022.2792,2022279.2
363,363,2.377547827,0,-97.1342,34.1386,2314.2703,2314270.3
364,364,164.2946511,0,-93.36867918,43.64781274,3060.5504,3060550.4
365,365,325.6519312,0,-106.715,35.0809,1346.456,1346456
366,366,43.10938368,0,-122.248,47.2917,1804.1672,1804167.2
367,367,10.58139418,0,-81.9545,27.045,4329.7752,4329775.2
368,368,29.1625183,0,-97.1342,34.1386,2314.2703,2314270.3
369,369,263.9078088,0,-77.4568,37.7637,4310.204,4310204
370,370,1076.171877,0,-84.335,33.7611,3594.9494,3594949.4
371,371,24.00408864,0,-85.05887241,41.36700936,3611.7393,3611739.3
372,372,282.5420939,0,-88.8191,43.4971,3326.3721,3326372.1
373,373,42.81545606,0,-94.2102276,36.37237481,2586.7323,2586732.3
374,374,190.2675105,0,-85.1502,39.8479,3505.3048,3505304.8
375,375,325.489636,0,-121.743,36.7583,427.6379,427637.9
376,376,5169.166183,0,-92.442,42.484,2967.9923,2967992.3
377,377,18.08471304,0,-85.197,35.055,3530.9802,3530980.2
378,378,122.8290849,0,-104.895,41.1207,1854.2271,1854227.1
379,379,9037.109912,0,-87.6708,41.8491,3333.3169,3333316.9
380,380,796.0866186,0,-72.6168,42.1274,4757.6994,4757699.4
381,381,1972.695195,0,-86.5834,32.8124,3441.517,3441517
382,382,29.01174432,0,-112.0261155,41.11082937,1238.7935,1238793.5
383,383,38.65964616,0,-83.7607,34.593,3706.2414,3706241.4
384,384,621.6841234,0,-119.7029548,36.82529402,369.5438,369543.8
385,385,7262.333236,0,-117.314,34.055,188.4198,188419.8
386,386,682.9693921,0,-118.223,33.8475,121.6629,121662.9
387,387,38.00647368,0,-84.0221,33.672,3626.3985,3626398.5
388,388,11.5611529,0,-88.536,34.9225,3128.9567,3128956.7
389,389,334.2501304,0,-123.294,44.5041,1448.4781,1448478.1
390,390,615.6803796,0,-78.7265,36.1581,4181.4639,4181463.9
391,391,1398.978516,0,-96.8949,32.8199,2408.2223,2408222.3
392,392,270.2351451,0,-79.6843,34.2776,4066.7181,4066718.1
393,393,422.4458332,0,-117.4440645,34.04812768,176.4766,176476.6
394,394,84.5041896,0,-123.1119305,45.51967132,1566.0894,1566089.4
395,395,68.34633538,0,-80.9522,34.9818,3976.8831,3976883.1
396,396,165.2526374,0,-90.1536,38.6966,3036.1905,3036190.5
397,397,1537.271369,0,-73.7302,40.7893,4612.69,4612690
398,398,159.0899551,0,-117.943,34.0037,129.2024,129202.4
399,399,687.0136183,0,-117.847,33.6974,157.074,157074
400,400,41.32622281,0,-99.08167885,40.69932498,2296.3473,2296347.3
401,401,79.03387008,0,-84.6097,33.9967,3592.3136,3592313.6
402,402,458.2222671,0,-93.2177,44.6344,3144.3622,3144362.2
403,403,3864.698187,0,-99.5581,27.6493,2358.2406,2358240.6
404,404,78.57664934,0,-93.9354,44.1789,3037.6398,3037639.8
405,405,246.0762001,0,-117.287,33.9042,197.2553,197255.3
406,406,237.1016102,0,-90.1918,29.9521,3135.1629,3135162.9
407,407,164.3762977,0,-74.1738,40.7171,4569.8067,4569806.7
408,408,0.751148352,0,-122.945,45.2819,1527.5926,1527592.6
409,409,417.0332105,0,-115.14,36.2054,525.6989,525698.9
410,410,326.2269951,0,-97.2476,34.6966,2319.0657,2319065.7
411,411,3854.669449,0,-83.6697,34.155,3680.9696,3680969.6
412,412,273.4653551,0,-75.14561079,39.97925603,4451.7378,4451737.8
413,413,631.2389481,0,-77.497,37.6234,4295.9482,4295948.2
414,414,148.5967392,0,-81.6949,38.8002,3893.884,3893884
415,415,2804.771436,0,-117.284,33.8997,197.8286,197828.6
416,416,94.61203373,0,-90.3221,30.5169,3106.3952,3106395.2
417,417,425.8924973,0,-90.6388,41.4423,3072.4679,3072467.9
418,418,1429.908864,0,-74.3174,40.8185,4550.0249,4550024.9
419,419,1851.831796,0,-93.1575,44.8544,3149.3748,3149374.8
420,420,38.25957802,0,-80.5315,35.6325,3993.6679,3993667.9
421,421,403.2197012,0,-96.3334,32.7329,2462.0822,2462082.2
422,422,360.0433674,0,-83.1836,41.1322,3763.1169,3763116.9
423,423,70.05274848,0,-76.0542,38.6617,4432.6372,4432637.2
424,424,10.2738588,0,-110.94,32.2162,881.967,881967
425,425,46.24542805,0,-118.1851778,33.98667572,109.6966,109696.6
426,426,452.9601463,0,-87.7482,41.4621,3335.9331,3335933.1
427,427,3883.75268,0,-83.8734,34.2393,3667.0349,3667034.9
428,428,1853.524329,0,-115.177,36.1284,515.1373,515137.3
429,429,487.473508,0,-95.7417,34.9478,2437.5739,2437573.9
430,430,477.3708349,0,-98.4035,29.4782,2285.771,2285771
431,431,161.6601888,0,-86.6524,33.5846,3371.1306,3371130.6
432,432,100.6344654,0,-97.18,33.2232,2329.7436,2329743.6
